Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_Login_Excel,Chrome 120.0.0.0,,,04-02-2024 18:48:13,04-02-2024 18:48:49,36.206s,PASSED
,,,,,,,
Test Cases/Amazon/TC_Amazon_Login,Chrome 120.0.0.0,,,04-02-2024 18:48:13,04-02-2024 18:48:49,35.941s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,04-02-2024 18:48:14,04-02-2024 18:48:17,3.122s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 120.0.0.0,,,04-02-2024 18:48:17,04-02-2024 18:48:19,1.945s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 120.0.0.0,,,04-02-2024 18:48:19,04-02-2024 18:48:22,2.999s,PASSED
"setText(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/input_email""), userame)",Chrome 120.0.0.0,,,04-02-2024 18:48:22,04-02-2024 18:48:23,1.376s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/inputcontinue""))",Chrome 120.0.0.0,,,04-02-2024 18:48:23,04-02-2024 18:48:23,0.417s,PASSED
"setText(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/input_password""), Password)",Chrome 120.0.0.0,,,04-02-2024 18:48:23,04-02-2024 18:48:48,24.901s,PASSED
"click(findTestObject(""Amazon_Button_OR/Page_Amazon Sign In/input_Enter your password_signInSubmit""))",Chrome 120.0.0.0,,,04-02-2024 18:48:48,04-02-2024 18:48:49,0.412s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,04-02-2024 18:48:49,04-02-2024 18:48:49,0.389s,PASSED
