Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_TestSuite_Login,Chrome 121.0.0.0,,,07-02-2024 11:54:07,07-02-2024 11:54:52,44.816s,FAILED
,,,,,,,
Test Cases/Amazon/TC_Amazon_Login,Chrome 121.0.0.0,,,07-02-2024 11:54:08,07-02-2024 11:54:52,44.562s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 121.0.0.0,,,07-02-2024 11:54:08,07-02-2024 11:54:13,5.759s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,07-02-2024 11:54:14,07-02-2024 11:54:15,1.327s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,07-02-2024 11:54:15,07-02-2024 11:54:16,1.139s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 121.0.0.0,,,07-02-2024 11:54:16,07-02-2024 11:54:52,35.630s,FAILED
Start listener action : sampleAfterTestCase,Chrome 121.0.0.0,,,07-02-2024 11:54:52,07-02-2024 11:54:52,0.444s,PASSED
